date,cash,total_value,market_value,unit_net_value,units,static_unit_net_value
2014-05-13,15509697.527,16283540.027,-15476850.0,1.628354,10000000.0,1.615
2014-05-14,15504563.027,16278650.027,-15481740.0,1.627865,10000000.0,1.628
2014-05-15,15684270.527,16449800.027,-15310590.0,1.64498,10000000.0,1.628
2014-05-16,15894785.027,16650290.027,-15110100.0,1.665029,10000000.0,1.645
2014-05-19,15946130.027,16699190.027,-15061200.0,1.669919,10000000.0,1.665
2014-05-20,16007744.027,16757870.027,-15002520.0,1.675787,10000000.0,1.67
2014-05-21,15971802.527,16723640.027,-15036750.0,1.672364,10000000.0,1.676
2014-05-22,15951264.527,16704080.027,-15056310.0,1.670408,10000000.0,1.672
2014-05-23,15940995.527,16694300.027,-15066090.0,1.66943,10000000.0,1.67
2014-05-26,16400415.533,16400415.533,0.0,1.640042,10000000.0,1.669
2014-05-27,16400415.533,16400415.533,0.0,1.640042,10000000.0,1.64
2014-05-28,15575171.387,16394679.387,-16390160.0,1.639468,10000000.0,1.64
2014-05-29,15602786.387,16420979.387,-16363860.0,1.642098,10000000.0,1.639
2014-05-30,15906551.387,16710279.387,-16074560.0,1.671028,10000000.0,1.642
2014-06-03,15901028.387,16705019.387,-16079820.0,1.670502,10000000.0,1.671
2014-06-04,15878936.387,16683979.387,-16100860.0,1.668398,10000000.0,1.671
2014-06-05,15845798.387,16652419.387,-16132420.0,1.665242,10000000.0,1.668
2014-06-06,15779522.387,16589299.387,-16195540.0,1.65893,10000000.0,1.665
2014-06-09,15862367.387,16668199.387,-16116640.0,1.66682,10000000.0,1.659
2014-06-10,15840275.387,16647159.387,-16137680.0,1.664716,10000000.0,1.667
2014-06-11,15961781.387,16762879.387,-16021960.0,1.676288,10000000.0,1.665
2014-06-12,16066718.387,16862819.387,-15922020.0,1.686282,10000000.0,1.676
2014-06-13,16055672.387,16852299.387,-15932540.0,1.68523,10000000.0,1.686
2014-06-16,16210316.387,16999579.387,-15785260.0,1.699958,10000000.0,1.685
2014-06-17,16116425.387,16910159.387,-15874680.0,1.691016,10000000.0,1.7
2014-06-18,16166132.387,16957499.387,-15827340.0,1.69575,10000000.0,1.691
2014-06-19,16166132.387,16957499.387,-15827340.0,1.69575,10000000.0,1.696
2014-06-20,16767794.983,16767794.983,0.0,1.676779,10000000.0,1.696
2014-06-23,16767794.983,16767794.983,0.0,1.676779,10000000.0,1.677
2014-06-24,15923924.536,16761928.536,16760080.0,1.676193,10000000.0,1.677
2014-06-25,16001872.036,16843978.536,16842130.0,1.684398,10000000.0,1.676
2014-06-26,16188946.036,17040898.536,17039050.0,1.70409,10000000.0,1.684
2014-06-27,16048640.536,16893208.536,16891360.0,1.689321,10000000.0,1.704
2014-06-30,15986282.536,16827568.536,16825720.0,1.682757,10000000.0,1.689
2014-07-01,15949907.036,16789278.536,16787430.0,1.678928,10000000.0,1.683
2014-07-02,16095409.036,16942438.536,16940590.0,1.694244,10000000.0,1.679
2014-07-03,16022658.036,16865858.536,16864010.0,1.686586,10000000.0,1.694
2014-07-04,16027854.536,16871328.536,16869480.0,1.687133,10000000.0,1.687
2014-07-07,15981086.036,16822098.536,16820250.0,1.68221,10000000.0,1.687
2014-07-08,16083785.83,16936011.83,17044520.0,1.693601,10000000.0,1.682
2014-07-09,15974659.33,16821141.83,16929650.0,1.682114,10000000.0,1.694
2014-07-10,16068196.33,16919601.83,17028110.0,1.69196,10000000.0,1.682
2014-07-11,16146143.83,17001651.83,17110160.0,1.700165,10000000.0,1.692
2014-07-14,16239680.83,17100111.83,17208620.0,1.710011,10000000.0,1.7
2014-07-15,16234484.33,17094641.83,17203150.0,1.709464,10000000.0,1.71
2014-07-16,16166929.83,17023531.83,17132040.0,1.702353,10000000.0,1.709
2014-07-17,16109768.33,16963361.83,17071870.0,1.696336,10000000.0,1.702
2014-07-18,16574621.108,16574621.108,0.0,1.657462,10000000.0,1.696
2014-07-21,16574621.108,16574621.108,0.0,1.657462,10000000.0,1.657
2014-07-22,15740583.842,16568823.842,-16564800.0,1.656882,10000000.0,1.657
2014-07-23,15791991.842,16617783.842,-16515840.0,1.661778,10000000.0,1.657
2014-07-24,15803415.842,16628663.842,-16504960.0,1.662866,10000000.0,1.662
2014-07-25,15723447.842,16552503.842,-16581120.0,1.65525,10000000.0,1.663
2014-07-28,15563511.842,16400183.842,-16733440.0,1.640018,10000000.0,1.655
2014-07-29,15418869.891,16230827.391,16239150.0,1.623083,10000000.0,1.64
2014-07-30,16052614.497,16052614.497,0.0,1.605261,10000000.0,1.623
2014-07-31,16052614.497,16052614.497,0.0,1.605261,10000000.0,1.605
2014-08-01,15244980.254,16047000.754,-16040410.0,1.6047,10000000.0,1.605
2014-08-04,15837344.815,15837344.815,0.0,1.583734,10000000.0,1.605
2014-08-05,15837344.815,15837344.815,0.0,1.583734,10000000.0,1.584
2014-08-06,15040283.779,15831803.779,15830400.0,1.58318,10000000.0,1.584
2014-08-07,15020903.779,15811403.779,15810000.0,1.58114,10000000.0,1.583
2014-08-08,14957918.779,15745103.779,15743700.0,1.57451,10000000.0,1.581
2014-08-11,14825863.22,15606673.22,-15616200.0,1.560667,10000000.0,1.575
2014-08-12,14820508.22,15601573.22,-15621300.0,1.560157,10000000.0,1.561
2014-08-13,14922253.22,15698473.22,-15524400.0,1.569847,10000000.0,1.56
2014-08-14,15045418.22,15815773.22,-15407100.0,1.581577,10000000.0,1.57
2014-08-15,14991868.22,15764773.22,-15458100.0,1.576477,10000000.0,1.582
2014-08-18,15104323.22,15871873.22,-15351000.0,1.587187,10000000.0,1.576
2014-08-19,15077548.22,15846373.22,-15376500.0,1.584637,10000000.0,1.587
2014-08-20,15211423.22,15973873.22,-15249000.0,1.597387,10000000.0,1.585
2014-08-21,15248908.22,16009573.22,-15213300.0,1.600957,10000000.0,1.597
2014-08-22,15232843.22,15994273.22,-15228600.0,1.599427,10000000.0,1.601
2014-08-25,15297103.22,16055473.22,-15167400.0,1.605547,10000000.0,1.599
2014-08-26,15270328.22,16029973.22,-15192900.0,1.602997,10000000.0,1.606
2014-08-27,15345298.22,16101373.22,-15121500.0,1.610137,10000000.0,1.603
2014-08-28,15495238.22,16244173.22,-14978700.0,1.624417,10000000.0,1.61
2014-08-29,15479173.22,16228873.22,-14994000.0,1.622887,10000000.0,1.624
2014-09-01,15613048.22,16356373.22,-14866500.0,1.635637,10000000.0,1.623
2014-09-02,15639823.22,16381873.22,-14841000.0,1.638187,10000000.0,1.636
2014-09-03,15945058.22,16672573.22,-14550300.0,1.667257,10000000.0,1.638
2014-09-04,16025383.22,16749073.22,-14473800.0,1.674907,10000000.0,1.667
2014-09-05,16046803.22,16769473.22,-14453400.0,1.676947,10000000.0,1.675
2014-09-09,16400233.22,17106073.22,-14116800.0,1.710607,10000000.0,1.677
2014-09-10,16335973.22,17044873.22,-14178000.0,1.704487,10000000.0,1.711
2014-09-11,16459138.22,17162173.22,-14060700.0,1.716217,10000000.0,1.704
2014-09-12,16988892.715,16988892.715,0.0,1.698889,10000000.0,1.716
2014-09-15,16988892.715,16988892.715,0.0,1.698889,10000000.0,1.699
2014-09-16,16134004.517,16982950.517,-16978920.0,1.698295,10000000.0,1.699
2014-09-17,16031692.517,16885510.517,-17076360.0,1.688551,10000000.0,1.698
2014-09-18,16268289.017,17110840.517,-16851030.0,1.711084,10000000.0,1.689
2014-09-19,16607197.517,17433610.517,-16528260.0,1.743361,10000000.0,1.711
2014-09-22,17214675.017,18012160.517,-15949710.0,1.801216,10000000.0,1.743
2014-09-23,17233858.517,18030430.517,-15931440.0,1.803043,10000000.0,1.801
2014-09-24,17233858.517,18030430.517,-15931440.0,1.803043,10000000.0,1.803
2014-09-25,17668684.517,18444550.517,-15517320.0,1.844455,10000000.0,1.803
2014-09-26,18183249.538,18183249.538,0.0,1.818325,10000000.0,1.844
2014-09-29,18183249.538,18183249.538,0.0,1.818325,10000000.0,1.818
2014-09-30,17267899.076,18176887.076,-18179760.0,1.817689,10000000.0,1.818
2014-10-08,17411140.076,18313307.076,-18043340.0,1.831331,10000000.0,1.818
2014-10-09,18041238.468,18041238.468,0.0,1.804124,10000000.0,1.831
2014-10-10,18041238.468,18041238.468,0.0,1.804124,10000000.0,1.804
2014-10-13,17133503.441,18034928.941,-18028510.0,1.803493,10000000.0,1.804
2014-10-14,17233022.441,18129708.941,-17933730.0,1.812971,10000000.0,1.803
2014-10-15,17197479.941,18095858.941,-17967580.0,1.809586,10000000.0,1.813
2014-10-16,17172441.324,18076468.824,18080550.0,1.807647,10000000.0,1.81
2014-10-17,17114215.824,18015178.824,18019260.0,1.801518,10000000.0,1.808
2014-10-20,17263014.324,18171808.824,18175890.0,1.817181,10000000.0,1.802
2014-10-21,17071218.3,17969780.3,-17971240.0,1.796978,10000000.0,1.817
2014-10-22,17434518.3,18315780.3,-17625240.0,1.831578,10000000.0,1.797
2014-10-23,17536242.3,18412660.3,-17528360.0,1.841266,10000000.0,1.832
2014-10-24,17383656.3,18267340.3,-17673680.0,1.826734,10000000.0,1.841
2014-10-27,17419986.3,18301940.3,-17639080.0,1.830194,10000000.0,1.827
2014-10-28,17427252.3,18308860.3,-17632160.0,1.830886,10000000.0,1.83
2014-10-29,18018869.294,18018869.294,0.0,1.801887,10000000.0,1.831
2014-10-30,18018869.294,18018869.294,0.0,1.801887,10000000.0,1.802
2014-10-31,17112252.539,18012567.539,-18006300.0,1.801257,10000000.0,1.802
2014-11-03,17281785.539,18174027.539,-17844840.0,1.817403,10000000.0,1.801
2014-11-04,17163849.539,18061707.539,-17957160.0,1.806171,10000000.0,1.817
2014-11-05,17495544.539,18377607.539,-17641260.0,1.837761,10000000.0,1.806
2014-11-06,17399721.539,18286347.539,-17732520.0,1.828635,10000000.0,1.838
2014-11-07,17326011.539,18216147.539,-17802720.0,1.821615,10000000.0,1.829
2014-11-10,17171220.539,18068727.539,-17950140.0,1.806873,10000000.0,1.822
2014-11-11,17208075.539,18103827.539,-17915040.0,1.810383,10000000.0,1.807
2014-11-12,17193333.539,18089787.539,-17929080.0,1.808979,10000000.0,1.81
2014-11-13,17443947.539,18328467.539,-17690400.0,1.832847,10000000.0,1.809
2014-11-14,17414463.539,18300387.539,-17718480.0,1.830039,10000000.0,1.833
2014-11-17,17488173.539,18370587.539,-17648280.0,1.837059,10000000.0,1.83
2014-11-18,18018885.539,18876027.539,-17142840.0,1.887603,10000000.0,1.837
2014-11-19,17989401.539,18847947.539,-17170920.0,1.884795,10000000.0,1.888
2014-11-20,18040998.539,18897087.539,-17121780.0,1.889709,10000000.0,1.885
2014-11-21,17974659.539,18833907.539,-17184960.0,1.883391,10000000.0,1.89
2014-11-24,18055740.539,18911127.539,-17107740.0,1.891113,10000000.0,1.883
2014-11-25,17959917.539,18819867.539,-17199000.0,1.881987,10000000.0,1.891
2014-11-26,17974659.539,18833907.539,-17184960.0,1.883391,10000000.0,1.882
2014-11-27,17303898.539,18195087.539,-17823780.0,1.819509,10000000.0,1.883
2014-11-28,17237559.539,18131907.539,-17886960.0,1.813191,10000000.0,1.82
2014-12-01,17393723.681,18308846.681,18302460.0,1.830885,10000000.0,1.813
2014-12-02,17269577.681,18178166.681,18171780.0,1.817817,10000000.0,1.831
2014-12-03,17469590.681,18388706.681,18382320.0,1.838871,10000000.0,1.818
2014-12-04,17710985.681,18642806.681,18636420.0,1.864281,10000000.0,1.839
2014-12-05,17662706.681,18591986.681,18585600.0,1.859199,10000000.0,1.864
2014-12-08,17538560.681,18461306.681,18454920.0,1.846131,10000000.0,1.859
2014-12-09,17642015.681,18570206.681,18563820.0,1.857021,10000000.0,1.846
2014-12-10,17683397.681,18613766.681,18607380.0,1.861377,10000000.0,1.857
2014-12-11,17704088.681,18635546.681,18629160.0,1.863555,10000000.0,1.861
2014-12-12,17835131.681,18773486.681,18767100.0,1.877349,10000000.0,1.864
2014-12-15,17731676.681,18664586.681,18658200.0,1.866459,10000000.0,1.877
2014-12-16,17579942.681,18504866.681,18498480.0,1.850487,10000000.0,1.866
2014-12-17,17524766.681,18446786.681,18440400.0,1.844679,10000000.0,1.85
2014-12-18,17566148.681,18490346.681,18483960.0,1.849035,10000000.0,1.845
2014-12-19,17710985.681,18642806.681,18636420.0,1.864281,10000000.0,1.849
2014-12-22,18244381.604,18244381.604,0.0,1.824438,10000000.0,1.864
2014-12-23,18244381.604,18244381.604,0.0,1.824438,10000000.0,1.824
2014-12-24,17326964.78,18238004.78,-18220800.0,1.8238,10000000.0,1.824
2014-12-25,17434274.78,18340204.78,-18118600.0,1.83402,10000000.0,1.824
2014-12-26,17449604.78,18354804.78,-18104000.0,1.83548,10000000.0,1.834
2014-12-29,18063668.275,18063668.275,0.0,1.806367,10000000.0,1.835
2014-12-30,18063668.275,18063668.275,0.0,1.806367,10000000.0,1.806
2014-12-31,17154636.84,18057348.84,18054240.0,1.805735,10000000.0,1.806
2015-01-05,17814473.125,17814473.125,0.0,1.781447,10000000.0,1.806
2015-01-06,17814473.125,17814473.125,0.0,1.781447,10000000.0,1.781
2015-01-07,16917706.453,17808238.953,17810650.0,1.780824,10000000.0,1.781
2015-01-08,16878433.453,17766898.953,17769310.0,1.77669,10000000.0,1.781
2015-01-09,16734432.453,17615318.953,17617730.0,1.761532,10000000.0,1.777
2015-01-12,17230335.81,17230335.81,0.0,1.723034,10000000.0,1.762
2015-01-13,17230335.81,17230335.81,0.0,1.723034,10000000.0,1.723
2015-01-14,16363810.727,17224312.727,-17210040.0,1.722431,10000000.0,1.723
2015-01-15,16996771.273,16996771.273,0.0,1.699677,10000000.0,1.722
2015-01-16,16996771.273,16996771.273,0.0,1.699677,10000000.0,1.7
2015-01-19,16141677.648,16990827.648,-16983000.0,1.699083,10000000.0,1.7
2015-01-20,16340127.648,17179827.648,-16794000.0,1.717983,10000000.0,1.699
2015-01-21,16453527.648,17287827.648,-16686000.0,1.728783,10000000.0,1.718
2015-01-22,16403915.148,17240577.648,-16733250.0,1.724058,10000000.0,1.729
2015-01-23,16368477.648,17206827.648,-16767000.0,1.720683,10000000.0,1.724
2015-01-26,16609452.648,17436327.648,-16537500.0,1.743633,10000000.0,1.721
2015-01-27,16574015.148,17402577.648,-16571250.0,1.740258,10000000.0,1.744
2015-01-28,16439352.648,17274327.648,-16699500.0,1.727433,10000000.0,1.74
2015-01-29,17045654.437,17045654.437,0.0,1.704565,10000000.0,1.727
2015-01-30,17045654.437,17045654.437,0.0,1.704565,10000000.0,1.705
2015-02-02,16187425.015,17039689.015,-17045280.0,1.703969,10000000.0,1.705
2015-02-03,16316701.015,17162809.015,-16922160.0,1.716281,10000000.0,1.704
2015-02-04,16366975.015,17210689.015,-16874280.0,1.721069,10000000.0,1.716
2015-02-05,16331065.015,17176489.015,-16908480.0,1.717649,10000000.0,1.721
2015-02-06,16150515.523,17000403.523,16997760.0,1.70004,10000000.0,1.718
2015-02-09,16022252.741,16866011.741,-16875180.0,1.686601,10000000.0,1.7
2015-02-10,15940503.815,16779296.815,16775860.0,1.67793,10000000.0,1.687
2015-02-11,15946906.815,16786036.815,16782600.0,1.678604,10000000.0,1.678
2015-02-12,15940503.815,16779296.815,16775860.0,1.67793,10000000.0,1.679
2015-02-13,16100578.815,16947796.815,16944360.0,1.69478,10000000.0,1.678
2015-02-16,16164608.815,17015196.815,17011760.0,1.70152,10000000.0,1.695
2015-02-17,16145399.815,16994976.815,16991540.0,1.699498,10000000.0,1.702
2015-02-25,16732999.837,16732999.837,0.0,1.6733,10000000.0,1.699
2015-02-26,16732999.837,16732999.837,0.0,1.6733,10000000.0,1.673
2015-02-27,15890616.559,16727144.559,-16730560.0,1.672714,10000000.0,1.673
2015-03-02,15833580.559,16672824.559,-16784880.0,1.667282,10000000.0,1.673
2015-03-03,15862098.559,16699984.559,-16757720.0,1.669998,10000000.0,1.667
2015-03-04,15890616.559,16727144.559,-16730560.0,1.672714,10000000.0,1.67
2015-03-05,16011818.059,16842574.559,-16615130.0,1.684257,10000000.0,1.673
2015-03-06,16218573.559,17039484.559,-16418220.0,1.703948,10000000.0,1.684
2015-03-09,16346904.559,17161704.559,-16296000.0,1.71617,10000000.0,1.704
2015-03-10,16681991.059,17480834.559,-15976870.0,1.748083,10000000.0,1.716
2015-03-11,16567919.059,17372194.559,-16085510.0,1.737219,10000000.0,1.748
2015-03-12,16397770.505,17245162.505,-16947840.0,1.724516,10000000.0,1.737
2015-03-13,16419159.005,17265532.505,-16927470.0,1.726553,10000000.0,1.725
2015-03-16,17076213.297,17076213.297,0.0,1.707621,10000000.0,1.727
2015-03-17,17076213.297,17076213.297,0.0,1.707621,10000000.0,1.708
2015-03-18,16217332.85,17070243.35,-17058210.0,1.707024,10000000.0,1.708
2015-03-19,16224546.35,17077113.35,-17051340.0,1.707711,10000000.0,1.707
2015-03-20,16231759.85,17083983.35,-17044470.0,1.708398,10000000.0,1.708
2015-03-23,16617566.246,16617566.246,0.0,1.661757,10000000.0,1.708
2015-03-24,16617566.246,16617566.246,0.0,1.661757,10000000.0,1.662
2015-03-25,15781940.942,16611757.942,-16596340.0,1.661176,10000000.0,1.662
2015-03-26,15893156.942,16717677.942,-16490420.0,1.671768,10000000.0,1.661
2015-03-27,15990470.942,16810357.942,-16397740.0,1.681036,10000000.0,1.672
2015-03-30,16171196.942,16982477.942,-16225620.0,1.698248,10000000.0,1.681
2015-03-31,16310216.942,17114877.942,-16093220.0,1.711488,10000000.0,1.698
2015-04-01,16595207.942,17386297.942,-15821800.0,1.73863,10000000.0,1.711
2015-04-02,16928855.942,17704057.942,-15504040.0,1.770406,10000000.0,1.739
2015-04-03,16935806.942,17710677.942,-15497420.0,1.771068,10000000.0,1.77
2015-04-07,17144336.942,17909277.942,-15298820.0,1.790928,10000000.0,1.771
2015-04-08,17053973.942,17823217.942,-15384880.0,1.782322,10000000.0,1.791
2015-04-09,17290307.942,18048297.942,-15159800.0,1.80483,10000000.0,1.782
2015-04-10,17457131.942,18207177.942,-15000920.0,1.820718,10000000.0,1.805
2015-04-13,17784721.264,17784721.264,0.0,1.778472,10000000.0,1.821
2015-04-14,17784721.264,17784721.264,0.0,1.778472,10000000.0,1.778
2015-04-15,16889560.135,17778499.135,-17778780.0,1.77785,10000000.0,1.778
2015-04-16,16718893.135,17615959.135,-17941320.0,1.761596,10000000.0,1.778
2015-04-17,16775782.135,17670139.135,-17887140.0,1.767014,10000000.0,1.762
2015-04-20,17035846.135,17917819.135,-17639460.0,1.791782,10000000.0,1.767
2015-04-21,17019592.135,17902339.135,-17654940.0,1.790234,10000000.0,1.792
2015-04-22,17539994.842,17539994.842,0.0,1.753999,10000000.0,1.79
2015-04-23,17539994.842,17539994.842,0.0,1.753999,10000000.0,1.754
2015-04-24,16657567.353,17533860.353,17525860.0,1.753386,10000000.0,1.754
2015-04-27,16867612.353,17754960.353,17746960.0,1.775496,10000000.0,1.753
2015-04-28,16797597.353,17681260.353,17673260.0,1.768126,10000000.0,1.775
2015-04-29,17247764.754,17247764.754,0.0,1.724776,10000000.0,1.768
2015-04-30,17247764.754,17247764.754,0.0,1.724776,10000000.0,1.725
2015-05-04,16380293.236,17241734.236,17228820.0,1.724173,10000000.0,1.725
2015-05-05,16482038.236,17348834.236,17335920.0,1.734883,10000000.0,1.724
2015-05-06,16495604.236,17363114.236,17350200.0,1.736311,10000000.0,1.735
2015-05-07,16339595.236,17198894.236,17185980.0,1.719889,10000000.0,1.736
2015-05-08,16373510.236,17234594.236,17221680.0,1.723459,10000000.0,1.72
2015-05-11,16434557.236,17298854.236,17285940.0,1.729885,10000000.0,1.723
2015-05-12,17078679.554,17078679.554,0.0,1.707868,10000000.0,1.73
2015-05-13,17078679.554,17078679.554,0.0,1.707868,10000000.0,1.708
2015-05-14,16219665.68,17072708.68,-17060860.0,1.707271,10000000.0,1.708
2015-05-15,16145419.248,16995781.248,17007240.0,1.699578,10000000.0,1.707
2015-05-18,15978148.68,16819090.68,-16818840.0,1.681909,10000000.0,1.7
2015-05-19,16030774.68,16869210.68,-16768720.0,1.686921,10000000.0,1.682
2015-05-20,16241278.68,17069690.68,-16568240.0,1.706969,10000000.0,1.687
2015-05-21,16849016.197,16849016.197,0.0,1.684902,10000000.0,1.707
2015-05-22,16849016.197,16849016.197,0.0,1.684902,10000000.0,1.685
2015-05-25,16001727.321,16843126.821,-16827990.0,1.684313,10000000.0,1.685
2015-05-26,15971613.321,16814446.821,-16856670.0,1.681445,10000000.0,1.684
2015-05-27,15941499.321,16785766.821,-16885350.0,1.678577,10000000.0,1.681
2015-05-28,15941499.321,16785766.821,-16885350.0,1.678577,10000000.0,1.679
2015-05-29,15911385.321,16757086.821,-16914030.0,1.675709,10000000.0,1.679
2015-06-01,15813514.821,16663876.821,-17007240.0,1.666388,10000000.0,1.676
2015-06-02,15799337.167,16630587.167,16625000.0,1.663059,10000000.0,1.666
2015-06-03,16442832.528,16442832.528,0.0,1.644283,10000000.0,1.663
2015-06-04,16442832.528,16442832.528,0.0,1.644283,10000000.0,1.644
2015-06-05,15615390.102,16437081.102,-16433820.0,1.643708,10000000.0,1.644
2015-06-08,15666987.102,16486221.102,-16384680.0,1.648622,10000000.0,1.644
2015-06-09,15644874.102,16465161.102,-16405740.0,1.646516,10000000.0,1.649
2015-06-10,15652245.102,16472181.102,-16398720.0,1.647218,10000000.0,1.647
2015-06-11,15511294.493,16327301.993,16320150.0,1.63273,10000000.0,1.647
2015-06-12,15933646.167,15933646.167,0.0,1.593365,10000000.0,1.633
2015-06-15,15933646.167,15933646.167,0.0,1.593365,10000000.0,1.593
2015-06-16,15131807.71,15928072.71,-15925300.0,1.592807,10000000.0,1.593
2015-06-17,15280907.71,16070072.71,-15783300.0,1.607007,10000000.0,1.593
2015-06-18,15116897.71,15913872.71,-15939500.0,1.591387,10000000.0,1.607
2015-06-19,15109442.71,15906772.71,-15946600.0,1.590677,10000000.0,1.591
2015-06-23,15161627.71,15956472.71,-15896900.0,1.595647,10000000.0,1.591
2015-06-24,15146717.71,15942272.71,-15911100.0,1.594227,10000000.0,1.596
2015-06-25,15318182.71,16105572.71,-15747800.0,1.610557,10000000.0,1.594
2015-06-26,15355457.71,16141072.71,-15712300.0,1.614107,10000000.0,1.611
2015-06-29,15594017.71,16368272.71,-15485100.0,1.636827,10000000.0,1.614
2015-06-30,15936947.71,16694872.71,-15158500.0,1.669487,10000000.0,1.637
2015-07-01,16018952.71,16772972.71,-15080400.0,1.677297,10000000.0,1.669
2015-07-02,16018952.71,16772972.71,-15080400.0,1.677297,10000000.0,1.677
2015-07-03,16041317.71,16794272.71,-15059100.0,1.679427,10000000.0,1.677
2015-07-06,16742087.71,17461672.71,-14391700.0,1.746167,10000000.0,1.679
2015-07-07,17263937.71,17958672.71,-13894700.0,1.795867,10000000.0,1.746
2015-07-08,17755967.71,18427272.71,-13426100.0,1.842727,10000000.0,1.796
2015-07-09,17619992.414,17619992.414,0.0,1.761999,10000000.0,1.843
2015-07-10,17619992.414,17619992.414,0.0,1.761999,10000000.0,1.762
2015-07-13,16733321.299,17613829.299,-17610160.0,1.761383,10000000.0,1.762
2015-07-14,16742529.799,17622599.299,-17601390.0,1.76226,10000000.0,1.761
2015-07-15,16899074.299,17771689.299,-17452300.0,1.777169,10000000.0,1.762
2015-07-16,16760946.799,17640139.299,-17583850.0,1.764014,10000000.0,1.777
2015-07-17,16751738.299,17631369.299,-17592620.0,1.763137,10000000.0,1.764
2015-07-20,17037415.771,17037415.771,0.0,1.703742,10000000.0,1.763
2015-07-21,17037415.771,17037415.771,0.0,1.703742,10000000.0,1.704
2015-07-22,16180470.273,17031459.273,-17019780.0,1.703146,10000000.0,1.704
2015-07-23,16013289.273,16872239.273,-17179000.0,1.687224,10000000.0,1.703
2015-07-24,16066083.273,16922519.273,-17128720.0,1.692252,10000000.0,1.687
2015-07-27,16665035.797,16665035.797,0.0,1.666504,10000000.0,1.692
2015-07-28,16665035.797,16665035.797,0.0,1.666504,10000000.0,1.667
2015-07-29,15826813.615,16659208.615,16647900.0,1.665921,10000000.0,1.667
2015-07-30,16456201.299,16456201.299,0.0,1.64562,10000000.0,1.666
2015-07-31,16456201.299,16456201.299,0.0,1.64562,10000000.0,1.646
2015-08-03,15628598.945,16450447.945,16436980.0,1.645045,10000000.0,1.646
2015-08-04,15771374.445,16600737.945,16587270.0,1.660074,10000000.0,1.645
2015-08-05,15778888.945,16608647.945,16595180.0,1.660865,10000000.0,1.66
2015-08-06,16428880.95,16428880.95,0.0,1.642888,10000000.0,1.661
2015-08-07,16428880.95,16428880.95,0.0,1.642888,10000000.0,1.643
2015-08-10,15602066.388,16423133.888,-16421350.0,1.642313,10000000.0,1.643
2015-08-11,15534614.388,16358893.888,-16485590.0,1.635889,10000000.0,1.642
2015-08-12,15382847.388,16214353.888,-16630130.0,1.621435,10000000.0,1.636
2015-08-13,16039843.902,16039843.902,0.0,1.603984,10000000.0,1.621
2015-08-14,16039843.902,16039843.902,0.0,1.603984,10000000.0,1.604
2015-08-17,15232249.939,16034230.439,-16039610.0,1.603423,10000000.0,1.604
2015-08-18,15314044.939,16112130.439,-15961710.0,1.611213,10000000.0,1.603
2015-08-19,15354942.439,16151080.439,-15922760.0,1.615108,10000000.0,1.611
2015-08-20,15485814.439,16275720.439,-15798120.0,1.627572,10000000.0,1.615
2015-08-21,15518532.439,16306880.439,-15766960.0,1.630688,10000000.0,1.628
2015-08-24,16254687.439,17007980.439,-15065860.0,1.700798,10000000.0,1.631
2015-08-25,16262866.939,17015770.439,-15058070.0,1.701577,10000000.0,1.701
2015-08-26,16230148.939,16984610.439,-15089230.0,1.698461,10000000.0,1.702
2015-08-27,16729961.577,16729961.577,0.0,1.672996,10000000.0,1.698
2015-08-28,16729961.577,16729961.577,0.0,1.672996,10000000.0,1.673
2015-08-31,15887674.972,16724106.972,-16728640.0,1.672411,10000000.0,1.673
2015-09-01,15788691.472,16629836.972,-16822910.0,1.662984,10000000.0,1.672
2015-09-02,15860679.472,16698396.972,-16754350.0,1.66984,10000000.0,1.663
2015-09-07,16175626.972,16998346.972,-16454400.0,1.699835,10000000.0,1.67
2015-09-08,16743970.529,16743970.529,0.0,1.674397,10000000.0,1.7
2015-09-09,16743970.529,16743970.529,0.0,1.674397,10000000.0,1.674
2015-09-10,15900942.771,16738110.771,-16743360.0,1.673811,10000000.0,1.674
2015-09-11,15990822.771,16823710.771,-16657760.0,1.682371,10000000.0,1.674
2015-09-14,16143618.771,16969230.771,-16512240.0,1.696923,10000000.0,1.682
2015-09-15,16323378.771,17140430.771,-16341040.0,1.714043,10000000.0,1.697
2015-09-16,16920636.093,16920636.093,0.0,1.692064,10000000.0,1.714
2015-09-17,16920636.093,16920636.093,0.0,1.692064,10000000.0,1.692
2015-09-18,16069036.756,16914716.756,-16913600.0,1.691472,10000000.0,1.692
2015-09-21,16235356.756,17073116.756,-16755200.0,1.707312,10000000.0,1.691
2015-09-22,16355476.756,17187516.756,-16640800.0,1.718752,10000000.0,1.707
2015-09-23,16253836.756,17090716.756,-16737600.0,1.709072,10000000.0,1.719
2015-09-24,16336996.756,17169916.756,-16658400.0,1.716992,10000000.0,1.709
2015-09-25,16355476.756,17187516.756,-16640800.0,1.718752,10000000.0,1.717
2015-09-28,16651156.756,17469116.756,-16359200.0,1.746912,10000000.0,1.719
2015-09-29,16891396.756,17697916.756,-16130400.0,1.769792,10000000.0,1.747
2015-09-30,17002276.756,17803516.756,-16024800.0,1.780352,10000000.0,1.77
2015-10-08,16956076.756,17759516.756,-16068800.0,1.775952,10000000.0,1.78
2015-10-09,17525012.189,17525012.189,0.0,1.752501,10000000.0,1.776
2015-10-12,17525012.189,17525012.189,0.0,1.752501,10000000.0,1.753
2015-10-13,16643074.978,17518881.978,-17516140.0,1.751888,10000000.0,1.753
