date,cash,transaction_cost,market_value,total_value,position_pnl,trading_pnl,daily_pnl,margin
2014-12-16,17579942.681,0.0,18498480.0,18504866.681,-159720.0,0.0,-159720.0,924924.0
2014-12-17,17524766.681,0.0,18440400.0,18446786.681,-58080.0,0.0,-58080.0,922020.0
2014-12-18,17566148.681,0.0,18483960.0,18490346.681,43560.0,0.0,43560.0,924198.0
2014-12-19,17710985.681,0.0,18636420.0,18642806.681,152460.0,0.0,152460.0,931821.0
2014-12-22,18244381.604,1823.982,0.0,18244381.604,-392040.0,-4561.095,-398425.077,0.0
2014-12-23,18244381.604,0.0,0.0,18244381.604,0.0,0.0,0.0,0.0
2014-12-24,17326964.78,1821.624,-18220800.0,18238004.78,0.0,-4555.2,-6376.824,911040.0
2014-12-25,17434274.78,0.0,-18118600.0,18340204.78,102200.0,0.0,102200.0,905930.0
2014-12-26,17449604.78,0.0,-18104000.0,18354804.78,14600.0,0.0,14600.0,905200.0
2014-12-29,18063668.275,1839.33,0.0,18063668.275,-284700.0,-4597.175,-291136.505,0.0
2014-12-30,18063668.275,0.0,0.0,18063668.275,0.0,0.0,0.0,0.0
2014-12-31,17154636.84,1805.875,18054240.0,18057348.84,0.0,-4513.56,-6319.435,902712.0
2015-01-05,17814473.125,1781.315,0.0,17814473.125,-236640.0,-4454.4,-242875.715,0.0
2015-01-06,17814473.125,0.0,0.0,17814473.125,0.0,0.0,0.0,0.0
2015-01-07,16917706.453,1781.51,17810650.0,17808238.953,0.0,-4452.662,-6234.173,890532.5
2015-01-08,16878433.453,0.0,17769310.0,17766898.953,-41340.0,0.0,-41340.0,888465.5
2015-01-09,16734432.453,0.0,17617730.0,17615318.953,-151580.0,0.0,-151580.0,880886.5
2015-01-12,17230335.81,1723.447,0.0,17230335.81,-378950.0,-4309.695,-384983.142,0.0
2015-01-13,17230335.81,0.0,0.0,17230335.81,0.0,0.0,0.0,0.0
2015-01-14,16363810.727,1720.574,-17210040.0,17224312.727,0.0,-4302.51,-6023.084,860502.0
2015-01-15,16996771.273,1743.584,0.0,16996771.273,-221440.0,-4357.87,-227541.454,0.0
2015-01-16,16996771.273,0.0,0.0,16996771.273,0.0,0.0,0.0,0.0
2015-01-19,16141677.648,1697.875,-16983000.0,16990827.648,0.0,-4245.75,-5943.625,849150.0
2015-01-20,16340127.648,0.0,-16794000.0,17179827.648,189000.0,0.0,189000.0,839700.0
2015-01-21,16453527.648,0.0,-16686000.0,17287827.648,108000.0,0.0,108000.0,834300.0
2015-01-22,16403915.148,0.0,-16733250.0,17240577.648,-47250.0,0.0,-47250.0,836662.5
2015-01-23,16368477.648,0.0,-16767000.0,17206827.648,-33750.0,0.0,-33750.0,838350.0
2015-01-26,16609452.648,0.0,-16537500.0,17436327.648,229500.0,0.0,229500.0,826875.0
2015-01-27,16574015.148,0.0,-16571250.0,17402577.648,-33750.0,0.0,-33750.0,828562.5
2015-01-28,16439352.648,0.0,-16699500.0,17274327.648,-128250.0,0.0,-128250.0,834975.0
2015-01-29,17045654.437,1692.648,0.0,17045654.437,-222750.0,-4230.562,-228673.211,0.0
2015-01-30,17045654.437,0.0,0.0,17045654.437,0.0,0.0,0.0,0.0
2015-02-02,16187425.015,1704.102,-17045280.0,17039689.015,0.0,-4261.32,-5965.422,852264.0
2015-02-03,16316701.015,0.0,-16922160.0,17162809.015,123120.0,0.0,123120.0,846108.0
2015-02-04,16366975.015,0.0,-16874280.0,17210689.015,47880.0,0.0,47880.0,843714.0
2015-02-05,16331065.015,0.0,-16908480.0,17176489.015,-34200.0,0.0,-34200.0,845424.0
2015-02-06,16150515.523,3407.892,16997760.0,17000403.523,-164160.0,-8517.6,-176085.492,849888.0
2015-02-09,16022252.741,3374.192,-16875180.0,16866011.741,-122580.0,-8437.59,-134391.782,843759.0
2015-02-10,15940503.815,3373.438,16775860.0,16779296.815,-74910.0,-8431.487,-86714.926,838793.0
2015-02-11,15946906.815,0.0,16782600.0,16786036.815,6740.0,0.0,6740.0,839130.0
2015-02-12,15940503.815,0.0,16775860.0,16779296.815,-6740.0,0.0,-6740.0,838793.0
2015-02-13,16100578.815,0.0,16944360.0,16947796.815,168500.0,0.0,168500.0,847218.0
2015-02-16,16164608.815,0.0,17011760.0,17015196.815,67400.0,0.0,67400.0,850588.0
2015-02-17,16145399.815,0.0,16991540.0,16994976.815,-20220.0,0.0,-20220.0,849577.0
2015-02-25,16732999.837,1673.124,0.0,16732999.837,-256120.0,-4183.855,-261976.979,0.0
2015-02-26,16732999.837,0.0,0.0,16732999.837,0.0,0.0,0.0,0.0
